window,h,true,lstm,last_sinr
457,1,8.653222,7.359155,8.286882
457,2,5.3259497,7.358763,8.286882
457,3,6.1264186,7.3977437,8.286882
458,1,5.3259497,7.3468194,8.653222
458,2,6.1264186,7.3461213,8.653222
458,3,9.497299,7.386413,8.653222
459,1,6.1264186,7.3962216,5.3259497
459,2,9.497299,7.375864,5.3259497
459,3,1.3909732,7.374924,5.3259497
460,1,9.497299,7.4001937,6.1264186
460,2,1.3909732,7.3742056,6.1264186
460,3,5.9779906,7.3853188,6.1264186
461,1,1.3909732,7.341967,9.497299
461,2,5.9779906,7.3414974,9.497299
461,3,8.240586,7.3924785,9.497299
462,1,5.9779906,7.4468327,1.3909732
462,2,8.240586,7.4105043,1.3909732
462,3,6.3129296,7.375347,1.3909732
463,1,8.240586,7.4007654,5.9779906
463,2,6.3129296,7.3797255,5.9779906
463,3,7.339728,7.4045753,5.9779906
464,1,6.3129296,7.3591156,8.240586
464,2,7.339728,7.361137,8.240586
464,3,7.233362,7.406516,8.240586
465,1,7.339728,7.3805313,6.3129296
465,2,7.233362,7.37485,6.3129296
465,3,7.835934,7.3956795,6.3129296
466,1,7.233362,7.374248,7.339728
466,2,7.835934,7.3688965,7.339728
466,3,8.404329,7.3953543,7.339728
467,1,7.835934,7.3754697,7.233362
467,2,8.404329,7.3675447,7.233362
467,3,8.3497,7.391839,7.233362
468,1,8.404329,7.36527,7.835934
468,2,8.3497,7.3592396,7.835934
468,3,8.294916,7.3893895,7.835934
469,1,8.3497,7.351573,8.404329
469,2,8.294916,7.3443775,8.404329
469,3,8.480897,7.382259,8.404329
470,1,8.294916,7.3432703,8.3497
470,2,8.480897,7.3280354,8.3497
470,3,8.70858,7.3705044,8.3497
471,1,8.480897,7.331183,8.294916
471,2,8.70858,7.3072753,8.294916
471,3,6.769885,7.358112,8.294916
472,1,8.70858,7.3084574,8.480897
472,2,6.769885,7.276429,8.480897
472,3,9.905892,7.3450108,8.480897
473,1,6.769885,7.2752795,8.70858
473,2,9.905892,7.2457895,8.70858
473,3,6.0855846,7.3195357,8.70858
474,1,9.905892,7.2843285,6.769885
474,2,6.0855846,7.2437916,6.769885
474,3,6.2615314,7.293244,6.769885
475,1,6.0855846,7.259196,9.905892
475,2,6.2615314,7.2319226,9.905892
475,3,7.422193,7.2723317,9.905892
476,1,6.2615314,7.2744765,6.0855846
476,2,7.422193,7.242327,6.0855846
476,3,5.5578938,7.2341137,6.0855846
477,1,7.422193,7.2658334,6.2615314
477,2,5.5578938,7.2466807,6.2615314
477,3,8.361431,7.240905,6.2615314
478,1,5.5578938,7.2509875,7.422193
478,2,8.361431,7.2362976,7.422193
478,3,5.331444,7.2574215,7.422193
479,1,8.361431,7.2648745,5.5578938
479,2,5.331444,7.248496,5.5578938
479,3,8.550737,7.2921677,5.5578938
480,1,5.331444,7.2462006,8.361431
480,2,8.550737,7.238096,8.361431
480,3,5.7866,7.315853,8.361431
481,1,8.550737,7.2882423,5.331444
481,2,5.7866,7.281839,5.331444
481,3,7.5588675,7.3305173,5.331444
482,1,5.7866,7.2679462,8.550737
482,2,7.5588675,7.275094,8.550737
482,3,5.7147145,7.3516097,8.550737
483,1,7.5588675,7.3125377,5.7866
483,2,5.7147145,7.320769,5.7866
483,3,8.200925,7.360238,5.7866
484,1,5.7147145,7.3241086,7.5588675
484,2,8.200925,7.333494,7.5588675
484,3,6.3124857,7.3762026,7.5588675
485,1,8.200925,7.3771067,5.7147145
485,2,6.3124857,7.3681245,5.7147145
485,3,4.5375643,7.3811297,5.7147145
486,1,6.3124857,7.355564,8.200925
486,2,4.5375643,7.3559947,8.200925
486,3,7.3344655,7.3917327,8.200925
487,1,4.5375643,7.3825703,6.3124857
487,2,7.3344655,7.37151,6.3124857
487,3,5.734891,7.3863583,6.3124857
488,1,7.3344655,7.417043,4.5375643
488,2,5.734891,7.389729,4.5375643
488,3,8.17556,7.3892083,4.5375643
489,1,5.734891,7.381881,7.3344655
489,2,8.17556,7.369548,7.3344655
489,3,7.3289633,7.40217,7.3344655
490,1,8.17556,7.3959036,5.734891
490,2,7.3289633,7.3798604,5.734891
490,3,6.240932,7.398303,5.734891
491,1,7.3289633,7.3641953,8.17556
491,2,6.240932,7.3625007,8.17556
491,3,9.238536,7.401182,8.17556
492,1,6.240932,7.3695884,7.3289633
492,2,9.238536,7.365525,7.3289633
492,3,7.2834234,7.3922787,7.3289633
493,1,9.238536,7.3907366,6.240932
493,2,7.2834234,7.3752675,6.240932
493,3,7.8218875,7.3876634,6.240932
494,1,7.2834234,7.3475127,9.238536
494,2,7.8218875,7.346964,9.238536
494,3,6.251683,7.390729,9.238536
495,1,7.8218875,7.3617253,7.2834234
495,2,6.251683,7.351955,7.2834234
495,3,8.942571,7.377393,7.2834234
496,1,6.251683,7.355918,7.8218875
496,2,8.942571,7.3407483,7.8218875
496,3,6.1133943,7.373518,7.8218875
497,1,8.942571,7.374909,6.251683
497,2,6.1133943,7.354883,6.251683
497,3,8.432655,7.371416,6.251683
498,1,6.1133943,7.3368998,8.942571
498,2,8.432655,7.323331,8.942571
498,3,7.783023,7.375631,8.942571
499,1,8.432655,7.3643403,6.1133943
499,2,7.783023,7.347323,6.1133943
499,3,7.73211,7.368306,6.1133943
500,1,7.783023,7.33738,8.432655
500,2,7.73211,7.3250656,8.432655
500,3,6.0195503,7.3733053,8.432655
501,1,7.73211,7.335314,7.783023
501,2,6.0195503,7.3212934,7.783023
501,3,6.3048553,7.3661423,7.783023
502,1,6.0195503,7.332195,7.73211
502,2,6.3048553,7.3152814,7.73211
502,3,7.48453,7.3612576,7.73211
503,1,6.3048553,7.357475,6.0195503
503,2,7.48453,7.338591,6.0195503
503,3,8.1674185,7.361807,6.0195503
504,1,7.48453,7.3645062,6.3048553
504,2,8.1674185,7.346328,6.3048553
504,3,6.920788,7.373439,6.3048553
505,1,8.1674185,7.3473496,7.48453
505,2,6.920788,7.3409734,7.48453
505,3,7.6331425,7.3832707,7.48453
506,1,6.920788,7.3318024,8.1674185
506,2,7.6331425,7.3324647,8.1674185
506,3,8.282706,7.380272,8.1674185
507,1,7.6331425,7.3517823,6.920788
507,2,8.282706,7.3480678,6.920788
507,3,7.399731,7.3756356,6.920788
508,1,8.282706,7.349076,7.6331425
508,2,7.399731,7.343992,7.6331425
508,3,7.478969,7.3767185,7.6331425
509,1,7.399731,7.336276,8.282706
509,2,7.478969,7.329567,8.282706
509,3,8.295577,7.372062,8.282706
510,1,7.478969,7.3478303,7.399731
510,2,8.295577,7.3344035,7.399731
510,3,7.652934,7.367236,7.399731
511,1,8.295577,7.3468895,7.478969
511,2,7.652934,7.3303614,7.478969
511,3,6.051554,7.366052,7.478969
512,1,7.652934,7.3300724,8.295577
512,2,6.051554,7.312792,8.295577
512,3,5.9397016,7.363859,8.295577
513,1,6.051554,7.3271713,7.652934
513,2,5.9397016,7.306249,7.652934
513,3,8.23912,7.356093,7.652934
514,1,5.9397016,7.352765,6.051554
514,2,8.23912,7.3299127,6.051554
514,3,7.376097,7.3576093,6.051554
515,1,8.23912,7.3655357,5.9397016
515,2,7.376097,7.3438373,5.9397016
515,3,4.865583,7.370187,5.9397016
516,1,7.376097,7.332474,8.23912
516,2,4.865583,7.328981,8.23912
516,3,7.070099,7.382865,8.23912
517,1,4.865583,7.339195,7.376097
517,2,7.070099,7.337158,7.376097
517,3,7.002765,7.377684,7.376097
518,1,7.070099,7.3892593,4.865583
518,2,7.002765,7.3711104,4.865583
518,3,8.924823,7.3762174,4.865583
519,1,7.002765,7.368613,7.070099
519,2,8.924823,7.3600674,7.070099
519,3,8.410033,7.390742,7.070099
520,1,8.924823,7.365286,7.002765
520,2,8.410033,7.3614635,7.002765
520,3,2.4839168,7.391311,7.002765
521,1,8.410033,7.337176,8.924823
521,2,2.4839168,7.34526,8.924823
521,3,8.163019,7.389585,8.924823
522,1,2.4839168,7.3398347,8.410033
522,2,8.163019,7.3377914,8.410033
522,3,7.5714273,7.3756843,8.410033
523,1,8.163019,7.436237,2.4839168
523,2,7.5714273,7.402535,2.4839168
523,3,6.8994718,7.365791,2.4839168
524,1,7.5714273,7.374163,8.163019
524,2,6.8994718,7.3633513,8.163019
524,3,6.5392084,7.3954763,8.163019
525,1,6.8994718,7.3650784,7.5714273
525,2,6.5392084,7.3614984,7.5714273
525,3,10.189906,7.3920097,7.5714273
526,1,6.5392084,7.3744864,6.8994718
526,2,10.189906,7.3666754,6.8994718
526,3,8.725801,7.3874545,6.8994718
527,1,10.189906,7.384883,6.5392084
527,2,8.725801,7.3710375,6.5392084
527,3,1.7536801,7.3872685,6.5392084
528,1,8.725801,7.330328,10.189906
528,2,1.7536801,7.332477,10.189906
528,3,8.35815,7.3867717,10.189906
529,1,1.7536801,7.3276153,8.725801
529,2,8.35815,7.315992,8.725801
529,3,8.230546,7.3642473,8.725801
530,1,8.35815,7.440973,1.7536801
530,2,8.230546,7.4021683,1.7536801
530,3,8.374514,7.3520756,1.7536801
531,1,8.230546,7.36948,8.35815
531,2,8.374514,7.356793,8.35815
531,3,5.7690177,7.389947,8.35815
532,1,8.374514,7.3470044,8.230546
532,2,5.7690177,7.3489337,8.230546
532,3,4.069181,7.3878217,8.230546
533,1,5.7690177,7.3401327,8.374514
533,2,4.069181,7.338969,8.374514
533,3,9.410703,7.377941,8.374514
534,1,4.069181,7.379221,5.7690177
534,2,9.410703,7.365245,5.7690177
534,3,7.568011,7.3708344,5.7690177
535,1,9.410703,7.421809,4.069181
535,2,7.568011,7.3879952,4.069181
535,3,8.481583,7.378969,4.069181
536,1,7.568011,7.345698,9.410703
536,2,8.481583,7.347932,9.410703
536,3,7.413328,7.398444,9.410703
537,1,8.481583,7.3526244,7.568011
537,2,7.413328,7.355125,7.568011
537,3,7.1857934,7.3861847,7.568011
538,1,7.413328,7.3434544,8.481583
538,2,7.1857934,7.3410926,8.481583
538,3,6.1527452,7.3783774,8.481583
539,1,7.1857934,7.353063,7.413328
539,2,6.1527452,7.341273,7.413328
539,3,6.486571,7.3683453,7.413328
540,1,6.1527452,7.3579736,7.1857934
540,2,6.486571,7.340229,7.1857934
540,3,8.705493,7.367297,7.1857934
541,1,6.486571,7.3748193,6.1527452
541,2,8.705493,7.353316,6.1527452
541,3,4.783688,7.370893,6.1527452
542,1,8.705493,7.3759894,6.486571
542,2,4.783688,7.355056,6.486571
542,3,7.6024156,7.3803883,6.486571
543,1,4.783688,7.3371134,8.705493
543,2,7.6024156,7.3346176,8.705493
543,3,7.1998153,7.3858194,8.705493
544,1,7.6024156,7.3934255,4.783688
544,2,7.1998153,7.3738146,4.783688
544,3,8.310161,7.377098,4.783688
545,1,7.1998153,7.3653455,7.6024156
545,2,8.310161,7.358017,7.6024156
545,3,8.782668,7.3908205,7.6024156
546,1,8.310161,7.363889,7.1998153
546,2,8.782668,7.36,7.1998153
546,3,7.242967,7.3883386,7.1998153
547,1,8.782668,7.347532,8.310161
547,2,7.242967,7.3497643,8.310161
547,3,6.682922,7.386667,8.310161
548,1,7.242967,7.3367276,8.782668
548,2,6.682922,7.3326206,8.782668
548,3,6.4695272,7.3754635,8.782668
549,1,6.682922,7.3519583,7.242967
549,2,6.4695272,7.336238,7.242967
549,3,7.416705,7.3639045,7.242967
550,1,6.4695272,7.362821,6.682922
550,2,7.416705,7.341964,6.682922
550,3,6.264645,7.364201,6.682922
551,1,7.416705,7.3655586,6.4695272
551,2,6.264645,7.3461514,6.4695272
551,3,7.440012,7.370507,6.4695272
552,1,6.264645,7.3539824,7.416705
552,2,7.440012,7.3415465,7.416705
552,3,7.6377177,7.380376,7.416705
553,1,7.440012,7.3708525,6.264645
553,2,7.6377177,7.355345,6.264645
553,3,8.08634,7.3807034,6.264645
554,1,7.6377177,7.3572817,7.440012
554,2,8.08634,7.3505826,7.440012
554,3,6.22136,7.3868494,7.440012
555,1,8.08634,7.3508124,7.6377177
555,2,6.22136,7.349649,7.6377177
555,3,7.5284104,7.3853626,7.6377177
556,1,6.22136,7.344512,8.08634
556,2,7.5284104,7.34255,8.08634
556,3,7.9593663,7.380142,8.08634
557,1,7.5284104,7.3729486,6.22136
557,2,7.9593663,7.3613925,6.22136
557,3,5.745736,7.375033,6.22136
558,1,7.9593663,7.3610854,7.5284104
558,2,5.745736,7.352579,7.5284104
558,3,5.13391,7.381461,7.5284104
559,1,5.745736,7.3502984,7.9593663
559,2,5.13391,7.3439417,7.9593663
559,3,9.749476,7.380318,7.9593663
560,1,5.13391,7.3827434,5.745736
560,2,9.749476,7.365512,5.745736
560,3,8.430573,7.3754787,5.745736
561,1,9.749476,7.404618,5.13391
561,2,8.430573,7.3777866,5.13391
561,3,9.769858,7.384776,5.13391
562,1,8.430573,7.3341484,9.749476
562,2,9.769858,7.3422437,9.749476
562,3,6.0561004,7.3966436,9.749476
563,1,9.769858,7.337362,8.430573
563,2,6.0561004,7.3381767,8.430573
563,3,6.9342656,7.378767,8.430573
564,1,6.0561004,7.311319,9.769858
564,2,6.9342656,7.30461,9.769858
564,3,4.0666385,7.3621173,9.769858
565,1,6.9342656,7.349743,6.0561004
565,2,4.0666385,7.3227186,6.0561004
565,3,6.7776914,7.3435307,6.0561004
566,1,4.0666385,7.346735,6.9342656
566,2,6.7776914,7.316617,6.9342656
566,3,8.656104,7.3513594,6.9342656
567,1,6.7776914,7.3974104,4.0666385
567,2,8.656104,7.3593264,4.0666385
567,3,7.319255,7.3608775,4.0666385
568,1,8.656104,7.366486,6.7776914
568,2,7.319255,7.346372,6.7776914
568,3,7.36728,7.3881464,6.7776914
569,1,7.319255,7.325457,8.656104
569,2,7.36728,7.3337936,8.656104
569,3,6.226151,7.392516,8.656104
570,1,7.36728,7.3418283,7.319255
570,2,6.226151,7.3466997,7.319255
570,3,5.4052544,7.3817406,7.319255
571,1,6.226151,7.3507376,7.36728
571,2,5.4052544,7.3506346,7.36728
571,3,6.18198,7.3787837,7.36728
572,1,5.4052544,7.37668,6.226151
572,2,6.18198,7.3646774,6.226151
572,3,6.1551175,7.3779626,6.226151
573,1,6.18198,7.3989353,5.4052544
573,2,6.1551175,7.376552,5.4052544
573,3,6.8788795,7.384267,5.4052544
574,1,6.1551175,7.390684,6.18198
574,2,6.8788795,7.3726573,6.18198
574,3,3.052842,7.3953314,6.18198
575,1,6.8788795,7.388125,6.1551175
575,2,3.052842,7.373776,6.1551175
575,3,7.5876393,7.3991194,6.1551175
576,1,3.052842,7.3772073,6.8788795
576,2,7.5876393,7.369742,6.8788795
576,3,2.6235147,7.400346,6.8788795
577,1,7.5876393,7.424422,3.052842
577,2,2.6235147,7.397577,3.052842
577,3,6.9738054,7.40031,3.052842
578,1,2.6235147,7.3751206,7.5876393
578,2,6.9738054,7.3691287,7.5876393
578,3,6.672302,7.410842,7.5876393
579,1,6.9738054,7.4268656,2.6235147
579,2,6.672302,7.399893,2.6235147
579,3,5.996525,7.407922,2.6235147
580,1,6.672302,7.3810306,6.9738054
580,2,5.996525,7.3728886,6.9738054
580,3,7.6005235,7.4150004,6.9738054
581,1,5.996525,7.3789015,6.672302
581,2,7.6005235,7.373377,6.672302
581,3,8.465506,7.4079623,6.672302
582,1,7.6005235,7.391432,5.996525
582,2,8.465506,7.3794127,5.996525
582,3,7.568208,7.402926,5.996525
583,1,8.465506,7.3741074,7.6005235
583,2,7.568208,7.3681784,7.6005235
583,3,8.130191,7.402807,7.6005235
584,1,7.568208,7.3558307,8.465506
584,2,8.130191,7.35648,8.465506
584,3,5.8890176,7.396316,8.465506
585,1,8.130191,7.362571,7.568208
585,2,5.8890176,7.3564253,7.568208
585,3,7.4825525,7.385459,7.568208
586,1,5.8890176,7.3549604,8.130191
586,2,7.4825525,7.3416147,8.130191
586,3,7.918664,7.378213,8.130191
587,1,7.4825525,7.384221,5.8890176
587,2,7.918664,7.3608375,5.8890176
587,3,5.141094,7.37238,5.8890176
588,1,7.918664,7.366218,7.4825525
588,2,5.141094,7.3483944,7.4825525
588,3,5.7590737,7.381388,7.4825525
589,1,5.141094,7.3502154,7.918664
589,2,5.7590737,7.33823,7.918664
589,3,6.9443626,7.380582,7.918664
590,1,5.7590737,7.392635,5.141094
590,2,6.9443626,7.3683662,5.141094
590,3,6.3773746,7.3761144,5.141094
591,1,6.9443626,7.3947845,5.7590737
591,2,6.3773746,7.370642,5.7590737
591,3,8.117835,7.3889284,5.7590737
592,1,6.3773746,7.375107,6.9443626
592,2,8.117835,7.36354,6.9443626
592,3,7.4175663,7.397332,6.9443626
593,1,8.117835,7.3803444,6.3773746
593,2,7.4175663,7.370235,6.3773746
593,3,8.518137,7.396149,6.3773746
594,1,7.4175663,7.3568835,8.117835
594,2,8.518137,7.3585806,8.117835
594,3,4.5926423,7.3966265,8.117835
595,1,8.518137,7.3631463,7.4175663
595,2,4.5926423,7.3618507,7.4175663
595,3,7.471395,7.38847,7.4175663
596,1,4.5926423,7.348747,8.518137
596,2,7.471395,7.34672,8.518137
596,3,7.196947,7.383095,8.518137
597,1,7.471395,7.408788,4.5926423
597,2,7.196947,7.3837113,4.5926423
597,3,8.471408,7.373863,4.5926423
598,1,7.196947,7.3795543,7.471395
598,2,8.471408,7.3640337,7.471395
598,3,7.2866907,7.3898177,7.471395
599,1,8.471408,7.3734875,7.196947
599,2,7.2866907,7.3624096,7.196947
599,3,7.835587,7.389835,7.196947
600,1,7.2866907,7.3493676,8.471408
600,2,7.835587,7.348166,8.471408
600,3,6.0768213,7.3881626,8.471408
601,1,7.835587,7.360217,7.2866907
601,2,6.0768213,7.352551,7.2866907
601,3,7.4912763,7.3788433,7.2866907
602,1,6.0768213,7.3543806,7.835587
602,2,7.4912763,7.3429413,7.835587
602,3,9.834822,7.3757515,7.835587
603,1,7.4912763,7.379168,6.0768213
603,2,9.834822,7.3600707,6.0768213
603,3,5.3015084,7.37325,6.0768213
604,1,9.834822,7.362902,7.4912763
604,2,5.3015084,7.349792,7.4912763
604,3,8.768402,7.3817654,7.4912763
605,1,5.3015084,7.3195515,9.834822
605,2,8.768402,7.313816,9.834822
605,3,8.816315,7.3760653,9.834822
606,1,8.768402,7.371685,5.3015084
606,2,8.816315,7.356444,5.3015084
606,3,6.7909656,7.362629,5.3015084
607,1,8.816315,7.3364835,8.768402
607,2,6.7909656,7.3255157,8.768402
607,3,9.820637,7.3716493,8.768402
608,1,6.7909656,7.317005,8.816315
608,2,9.820637,7.302965,8.816315
608,3,4.898574,7.360779,8.816315
609,1,9.820637,7.3354797,6.7909656
609,2,4.898574,7.312659,6.7909656
609,3,8.379974,7.349586,6.7909656
610,1,4.898574,7.2831626,9.820637
610,2,8.379974,7.2660055,9.820637
610,3,7.918581,7.347011,9.820637
611,1,8.379974,7.3390675,4.898574
611,2,7.918581,7.309103,4.898574
611,3,6.120595,7.3338532,4.898574
612,1,7.918581,7.3027973,8.379974
612,2,6.120595,7.280058,8.379974
612,3,7.992039,7.3510375,8.379974
613,1,6.120595,7.2860093,7.918581
613,2,7.992039,7.266039,7.918581
613,3,8.587699,7.3453608,7.918581
614,1,7.992039,7.3153086,6.120595
614,2,8.587699,7.295512,6.120595
614,3,5.523495,7.345841,6.120595
615,1,8.587699,7.2979407,7.992039
615,2,5.523495,7.285239,7.992039
615,3,7.8850594,7.3563557,7.992039
616,1,5.523495,7.287854,8.587699
616,2,7.8850594,7.2777886,8.587699
616,3,9.215946,7.354511,8.587699
617,1,7.8850594,7.3355017,5.523495
617,2,9.215946,7.3211675,5.523495
617,3,7.4965143,7.3506937,5.523495
618,1,9.215946,7.320871,7.8850594
618,2,7.4965143,7.3126516,7.8850594
618,3,6.743237,7.3657475,7.8850594
619,1,7.4965143,7.285653,9.215946
619,2,6.743237,7.280531,9.215946
619,3,8.522282,7.3578744,9.215946
620,1,6.743237,7.305016,7.4965143
620,2,8.522282,7.2906156,7.4965143
620,3,7.482723,7.3462534,7.4965143
621,1,8.522282,7.337758,6.743237
621,2,7.482723,7.317271,6.743237
621,3,4.6006837,7.352241,6.743237
622,1,7.482723,7.298827,8.522282
622,2,4.6006837,7.280265,8.522282
622,3,5.490934,7.350884,8.522282
623,1,4.6006837,7.3150625,7.482723
623,2,5.490934,7.293557,7.482723
623,3,5.7821684,7.350361,7.482723
624,1,5.490934,7.371851,4.6006837
624,2,5.7821684,7.34712,4.6006837
624,3,1.2741067,7.356845,4.6006837
625,1,5.7821684,7.379345,5.490934
625,2,1.2741067,7.3539453,5.490934
625,3,3.8865442,7.378808,5.490934
626,1,1.2741067,7.3773384,5.7821684
626,2,3.8865442,7.3604507,5.7821684
626,3,9.124193,7.3940907,5.7821684
627,1,3.8865442,7.423054,1.2741067
627,2,9.124193,7.3917737,1.2741067
627,3,8.538,7.404193,1.2741067
628,1,9.124193,7.397436,3.8865442
628,2,8.538,7.3768406,3.8865442
628,3,6.8649344,7.425851,3.8865442
629,1,8.538,7.3315377,9.124193
629,2,6.8649344,7.348732,9.124193
629,3,6.675923,7.4182534,9.124193
630,1,6.8649344,7.330234,8.538
630,2,6.675923,7.3503966,8.538
630,3,8.52721,7.399001,8.538
631,1,6.675923,7.3634877,6.8649344
631,2,8.52721,7.363967,6.8649344
631,3,6.495431,7.384843,6.8649344
632,1,8.52721,7.3811526,6.675923
632,2,6.495431,7.3673587,6.675923
632,3,2.4005275,7.3831644,6.675923
633,1,6.495431,7.3531885,8.52721
633,2,2.4005275,7.346033,8.52721
633,3,7.2557964,7.3852444,8.52721
634,1,2.4005275,7.3745894,6.495431
634,2,7.2557964,7.358102,6.495431
634,3,3.2473574,7.3776336,6.495431
635,1,7.2557964,7.444365,2.4005275
635,2,3.2473574,7.40014,2.4005275
635,3,7.846723,7.377984,2.4005275
636,1,3.2473574,7.3836308,7.2557964
636,2,7.846723,7.3661127,7.2557964
636,3,5.9914107,7.405369,7.2557964
637,1,7.846723,7.419156,3.2473574
637,2,5.9914107,7.39148,3.2473574
637,3,6.1521845,7.4052687,3.2473574
638,1,5.9914107,7.36472,7.846723
638,2,6.1521845,7.363706,7.846723
638,3,8.751567,7.4123287,7.846723
639,1,6.1521845,7.383204,5.9914107
639,2,8.751567,7.3767757,5.9914107
639,3,8.439689,7.4022884,5.9914107
640,1,8.751567,7.389303,6.1521845
640,2,8.439689,7.3785715,6.1521845
640,3,6.8723335,7.4015145,6.1521845
641,1,8.439689,7.3549604,8.751567
641,2,6.8723335,7.358521,8.751567
641,3,7.534189,7.4014907,8.751567
642,1,6.8723335,7.3491974,8.439689
642,2,7.534189,7.350715,8.439689
642,3,8.044769,7.38867,8.439689
643,1,7.534189,7.3697553,6.8723335
643,2,8.044769,7.359078,6.8723335
643,3,9.320555,7.3778315,6.8723335
644,1,8.044769,7.3646398,7.534189
644,2,9.320555,7.349644,7.534189
644,3,7.815307,7.3772163,7.534189
645,1,9.320555,7.3510456,8.044769
645,2,7.815307,7.3336644,8.044769
645,3,5.6567616,7.3743906,8.044769
646,1,7.815307,7.317578,9.320555
646,2,5.6567616,7.297945,9.320555
646,3,6.550471,7.363812,9.320555
647,1,5.6567616,7.3141932,7.815307
647,2,6.550471,7.284243,7.815307
647,3,7.7604127,7.345203,7.815307
648,1,6.550471,7.343399,5.6567616
648,2,7.7604127,7.308776,5.6567616
648,3,7.302272,7.3408837,5.6567616
649,1,7.7604127,7.339441,6.550471
649,2,7.302272,7.3124013,6.550471
649,3,7.482926,7.358089,6.550471
650,1,7.302272,7.31876,7.7604127
650,2,7.482926,7.3042154,7.7604127
650,3,7.179361,7.3688707,7.7604127
651,1,7.482926,7.323334,7.302272
651,2,7.179361,7.314889,7.302272
651,3,8.674656,7.3690195,7.302272
652,1,7.179361,7.3254952,7.482926
652,2,8.674656,7.3197894,7.482926
652,3,6.51025,7.369079,7.482926
653,1,8.674656,7.333196,7.179361
653,2,6.51025,7.3276615,7.179361
653,3,6.2762914,7.3684793,7.179361
654,1,6.51025,7.3161235,8.674656
654,2,6.2762914,7.311652,8.674656
654,3,8.3147135,7.367488,8.674656
655,1,6.2762914,7.341112,6.51025
655,2,8.3147135,7.330125,6.51025
655,3,8.59634,7.359729,6.51025
656,1,8.3147135,7.351128,6.2762914
656,2,8.59634,7.3402514,6.2762914
656,3,7.771778,7.3662324,6.2762914
657,1,8.59634,7.336755,8.3147135
657,2,7.771778,7.3319902,8.3147135
657,3,0.8013699,7.378587,8.3147135
658,1,7.771778,7.327134,8.59634
658,2,0.8013699,7.3212314,8.59634
658,3,6.67061,7.3717337,8.59634
659,1,0.8013699,7.331531,7.771778
659,2,6.67061,7.318002,7.771778
659,3,9.3926115,7.3605013,7.771778
660,1,6.67061,7.448913,0.8013699
660,2,9.3926115,7.4060535,0.8013699
660,3,6.9018393,7.35694,0.8013699
661,1,9.3926115,7.3859444,6.67061
661,2,6.9018393,7.3670835,6.67061
661,3,7.7081766,7.3995986,6.67061
662,1,6.9018393,7.3308153,9.3926115
662,2,7.7081766,7.345056,9.3926115
662,3,6.7992797,7.4011917,9.3926115
663,1,7.7081766,7.3586993,6.9018393
663,2,6.7992797,7.3626747,6.9018393
663,3,6.840222,7.385699,6.9018393
664,1,6.7992797,7.3571715,7.7081766
664,2,6.840222,7.3577423,7.7081766
664,3,9.608597,7.383468,7.7081766
665,1,6.840222,7.3732347,6.7992797
665,2,9.608597,7.363361,6.7992797
665,3,7.6948543,7.3797026,6.7992797
666,1,9.608597,7.3784094,6.840222
666,2,7.6948543,7.3633437,6.840222
666,3,7.6355834,7.3823366,6.840222
667,1,7.6948543,7.3336654,9.608597
667,2,7.6355834,7.329248,9.608597
667,3,7.307607,7.3818803,9.608597
668,1,7.6355834,7.342745,7.6948543
668,2,7.307607,7.327967,7.6948543
668,3,4.659777,7.365366,7.6948543
669,1,7.307607,7.341283,7.6355834
669,2,4.659777,7.318919,7.6355834
669,3,5.5275784,7.3586087,7.6355834
670,1,4.659777,7.339709,7.307607
670,2,5.5275784,7.3134136,7.307607
670,3,9.349426,7.356093,7.307607
671,1,5.5275784,7.3845186,4.659777
671,2,9.349426,7.3535547,4.659777
671,3,7.854533,7.3608055,4.659777
672,1,9.349426,7.386921,5.5275784
672,2,7.854533,7.357965,5.5275784
672,3,6.6756763,7.382263,5.5275784
673,1,7.854533,7.3221297,9.349426
673,2,6.6756763,7.330549,9.349426
673,3,7.421842,7.3945203,9.349426
674,1,6.6756763,7.3330894,7.854533
674,2,7.421842,7.337736,7.854533
674,3,7.460663,7.37926,7.854533
675,1,7.421842,7.357521,6.6756763
675,2,7.460663,7.354285,6.6756763
675,3,1.8615128,7.3739705,6.6756763
676,1,7.460663,7.3535633,7.421842
676,2,1.8615128,7.3487,7.421842
676,3,6.2172647,7.3762417,7.421842
677,1,1.8615128,7.3522444,7.460663
677,2,6.2172647,7.345745,7.460663
677,3,8.452502,7.376253,7.460663
678,1,6.2172647,7.442478,1.8615128
678,2,8.452502,7.4032617,1.8615128
678,3,5.6606083,7.3742948,1.8615128
679,1,8.452502,7.3928127,6.2172647
679,2,5.6606083,7.37313,6.2172647
679,3,7.775466,7.4043784,6.2172647
680,1,5.6606083,7.350366,8.452502
680,2,7.775466,7.355959,8.452502
680,3,5.1973033,7.405453,8.452502
681,1,7.775466,7.3859553,5.6606083
681,2,5.1973033,7.378329,5.6606083
681,3,6.184424,7.3934116,5.6606083
682,1,5.1973033,7.3672433,7.775466
682,2,6.184424,7.3655705,7.775466
682,3,5.6273665,7.3965797,7.775466
683,1,6.184424,7.4043083,5.1973033
683,2,5.6273665,7.38554,5.1973033
683,3,8.81711,7.390718,5.1973033
684,1,5.6273665,7.39834,6.184424
684,2,8.81711,7.37962,6.184424
684,3,8.087825,7.398556,6.184424
685,1,8.81711,7.4027023,5.6273665
685,2,8.087825,7.382257,5.6273665
685,3,4.8392963,7.4008913,5.6273665
686,1,8.087825,7.3567576,8.81711
