window,h,true,lstm,last_sinr
228,3,9.1115055,7.321798,6.667223
229,1,7.6900287,7.2887096,7.6541915
229,2,9.1115055,7.248864,7.6541915
229,3,7.90816,7.4008727,7.6541915
230,1,9.1115055,7.297508,7.6900287
230,2,7.90816,7.315253,7.6900287
230,3,5.726975,7.40058,7.6900287
231,1,7.90816,7.3208137,9.1115055
231,2,5.726975,7.3892775,9.1115055
231,3,7.0069585,7.379976,9.1115055
232,1,5.726975,7.3763995,7.90816
232,2,7.0069585,7.3667855,7.90816
232,3,6.8469377,7.3083367,7.90816
233,1,7.0069585,7.3707027,5.726975
233,2,6.8469377,7.270931,5.726975
233,3,7.872826,7.3110147,5.726975
234,1,6.8469377,7.3250413,7.0069585
234,2,7.872826,7.230883,7.0069585
234,3,5.603266,7.372382,7.0069585
235,1,7.872826,7.2887692,6.8469377
235,2,5.603266,7.2964597,6.8469377
235,3,9.418947,7.420052,6.8469377
236,1,5.603266,7.2966866,7.872826
236,2,9.418947,7.395596,7.872826
236,3,11.002361,7.410799,7.872826
237,1,9.418947,7.3891954,5.603266
237,2,11.002361,7.3758936,5.603266
237,3,6.0531893,7.311325,5.603266
238,1,11.002361,7.325694,9.418947
238,2,6.0531893,7.389744,9.418947
238,3,8.668138,7.36501,9.418947
239,1,6.0531893,7.333237,11.002361
239,2,8.668138,7.4338794,11.002361
239,3,6.8786654,7.3366776,11.002361
240,1,8.668138,7.428124,6.0531893
240,2,6.8786654,7.367929,6.0531893
240,3,7.4845347,7.217591,6.0531893
241,1,6.8786654,7.321404,8.668138
241,2,7.4845347,7.2031884,8.668138
241,3,6.778286,7.3020654,8.668138
242,1,7.4845347,7.276006,6.8786654
242,2,6.778286,7.2277985,6.8786654
242,3,4.333324,7.4024005,6.8786654
243,1,6.778286,7.291023,7.4845347
243,2,4.333324,7.408054,7.4845347
243,3,7.670092,7.3980393,7.4845347
244,1,4.333324,7.3461866,6.778286
244,2,7.670092,7.2711635,6.778286
244,3,7.9950204,7.333333,6.778286
245,1,7.670092,7.347706,4.333324
245,2,7.9950204,7.2856126,4.333324
245,3,6.719416,7.392242,4.333324
246,1,7.9950204,7.3060327,7.670092
246,2,6.719416,7.3338065,7.670092
246,3,6.706921,7.401814,7.670092
247,1,6.719416,7.300962,7.9950204
247,2,6.706921,7.422129,7.9950204
247,3,6.746254,7.386149,7.9950204
248,1,6.706921,7.41199,6.719416
248,2,6.746254,7.3581996,6.719416
248,3,7.634355,7.249837,6.719416
249,1,6.746254,7.354441,6.706921
249,2,7.634355,7.2287188,6.706921
249,3,7.0314426,7.2833304,6.706921
250,1,7.634355,7.3200183,6.746254
250,2,7.0314426,7.2900515,6.746254
250,3,8.159506,7.393674,6.746254
251,1,7.0314426,7.290699,7.634355
251,2,8.159506,7.362016,7.634355
251,3,5.8048725,7.4165506,7.634355
252,1,8.159506,7.336278,7.0314426
252,2,5.8048725,7.398658,7.0314426
252,3,4.9064736,7.381761,7.0314426
253,1,5.8048725,7.345717,8.159506
253,2,4.9064736,7.3915854,8.159506
253,3,4.719968,7.3620925,8.159506
254,1,4.9064736,7.3723106,5.8048725
254,2,4.719968,7.3478823,5.8048725
254,3,4.819668,7.33236,5.8048725
255,1,4.719968,7.375763,4.9064736
255,2,4.819668,7.297935,4.9064736
255,3,4.787104,7.360658,4.9064736
256,1,4.819668,7.4322453,4.719968
256,2,4.787104,7.3070817,4.719968
256,3,6.956314,7.4187946,4.719968
257,1,4.787104,7.558892,4.819668
257,2,6.956314,7.446749,4.819668
257,3,5.8338995,7.585753,4.819668
258,1,6.956314,7.6449738,4.787104
258,2,5.8338995,7.572836,4.787104
258,3,8.198138,7.5305347,4.787104
259,1,5.8338995,7.7565007,6.956314
259,2,8.198138,7.7873263,6.956314
259,3,8.337099,7.493018,6.956314
260,1,8.198138,7.5220466,5.8338995
260,2,8.337099,7.276957,5.8338995
260,3,8.100755,7.163011,5.8338995
261,1,8.337099,7.3535466,8.198138
261,2,8.100755,7.2444897,8.198138
261,3,5.740317,7.2488422,8.198138
262,1,8.100755,7.369244,8.337099
262,2,5.740317,7.370097,8.337099
262,3,6.810619,7.2850013,8.337099
263,1,5.740317,7.3826656,8.100755
263,2,6.810619,7.4093413,8.100755
263,3,9.638249,7.3110905,8.100755
264,1,6.810619,7.3851194,5.740317
264,2,9.638249,7.276161,5.740317
264,3,5.498369,7.2759337,5.740317
265,1,9.638249,7.3199215,6.810619
265,2,5.498369,7.240012,6.810619
265,3,8.573771,7.3846245,6.810619
266,1,5.498369,7.2710032,9.638249
266,2,8.573771,7.3754907,9.638249
266,3,9.626194,7.402261,9.638249
267,1,8.573771,7.4340453,5.498369
267,2,9.626194,7.4451137,5.498369
267,3,8.30959,7.2484145,5.498369
268,1,9.626194,7.4233637,8.573771
268,2,8.30959,7.263976,8.573771
268,3,7.579081,7.2261558,8.573771
269,1,8.30959,7.303166,9.626194
269,2,7.579081,7.3866034,9.626194
269,3,7.908097,7.3388643,9.626194
270,1,7.579081,7.3554635,8.30959
270,2,7.908097,7.4513335,8.30959
270,3,7.115129,7.312715,8.30959
271,1,7.908097,7.367373,7.579081
271,2,7.115129,7.2492723,7.579081
271,3,8.772991,7.268853,7.579081
272,1,7.115129,7.3037014,7.908097
272,2,8.772991,7.214353,7.908097
272,3,0.3673177,7.3684754,7.908097
273,1,8.772991,7.2900653,7.115129
273,2,0.3673177,7.265129,7.115129
273,3,9.214941,7.397885,7.115129
274,1,0.3673177,7.3109374,8.772991
274,2,9.214941,7.3145804,8.772991
274,3,5.9460087,7.3793163,8.772991
275,1,9.214941,7.5123134,0.3673177
275,2,5.9460087,7.43873,0.3673177
275,3,5.13354,7.1913776,0.3673177
276,1,5.9460087,7.3860445,9.214941
276,2,5.13354,7.186974,9.214941
276,3,5.3320527,7.1929555,9.214941
277,1,5.13354,7.0656295,5.9460087
277,2,5.3320527,6.80039,5.9460087
277,3,8.014406,7.162394,5.9460087
278,1,5.3320527,6.9365354,5.13354
278,2,8.014406,7.241484,5.13354
278,3,7.5626836,7.644769,5.13354
279,1,8.014406,7.232738,5.3320527
279,2,7.5626836,7.4911323,5.3320527
279,3,9.421675,7.5174775,5.3320527
280,1,7.5626836,7.3176327,8.014406
280,2,9.421675,7.4413757,8.014406
280,3,8.013068,7.3253555,8.014406
281,1,9.421675,7.4631615,7.5626836
281,2,8.013068,7.379328,7.5626836
281,3,7.4840384,7.22306,7.5626836
282,1,8.013068,7.387974,9.421675
282,2,7.4840384,7.25959,9.421675
282,3,9.646816,7.2161026,9.421675
283,1,7.4840384,7.387099,8.013068
283,2,9.646816,7.314966,8.013068
283,3,7.432196,7.2555847,8.013068
284,1,9.646816,7.352574,7.4840384
284,2,7.432196,7.2705154,7.4840384
284,3,7.951855,7.3196373,7.4840384
285,1,7.432196,7.321576,9.646816
285,2,7.951855,7.2557254,9.646816
285,3,7.8624053,7.339513,9.646816
286,1,7.951855,7.304026,7.432196
286,2,7.8624053,7.2951508,7.432196
286,3,7.7235456,7.364327,7.432196
287,1,7.8624053,7.348578,7.951855
287,2,7.7235456,7.2684984,7.951855
287,3,7.1387205,7.321102,7.951855
288,1,7.7235456,7.318151,7.8624053
288,2,7.1387205,7.2399926,7.8624053
288,3,9.313246,7.351982,7.8624053
289,1,7.1387205,7.2949104,7.7235456
289,2,9.313246,7.3133082,7.7235456
289,3,7.5401826,7.391834,7.7235456
290,1,9.313246,7.3492403,7.1387205
290,2,7.5401826,7.2972484,7.1387205
290,3,8.752806,7.345049,7.1387205
291,1,7.5401826,7.3155384,9.313246
291,2,8.752806,7.3213787,9.313246
291,3,7.6113744,7.371703,9.313246
292,1,8.752806,7.34139,7.5401826
292,2,7.6113744,7.337937,7.5401826
292,3,7.318781,7.344335,7.5401826
293,1,7.6113744,7.3597636,8.752806
293,2,7.318781,7.3147745,8.752806
293,3,5.391284,7.3120084,8.752806
294,1,7.318781,7.3360825,7.6113744
294,2,5.391284,7.2486696,7.6113744
294,3,8.277736,7.327807,7.6113744
295,1,5.391284,7.3025455,7.318781
295,2,8.277736,7.272063,7.318781
295,3,7.09838,7.381,7.318781
296,1,8.277736,7.3461843,5.391284
296,2,7.09838,7.243005,5.391284
296,3,7.2878838,7.3572,5.391284
297,1,7.09838,7.2795672,8.277736
297,2,7.2878838,7.307773,8.277736
297,3,4.6124563,7.4122305,8.277736
298,1,7.2878838,7.3141446,7.09838
298,2,4.6124563,7.3862686,7.09838
298,3,8.145465,7.3835526,7.09838
299,1,4.6124563,7.373646,7.2878838
299,2,8.145465,7.383155,7.2878838
299,3,6.911005,7.3149705,7.2878838
300,1,8.145465,7.3780055,4.6124563
300,2,6.911005,7.256006,4.6124563
300,3,5.1130233,7.309639,4.6124563
301,1,6.911005,7.2803855,8.145465
301,2,5.1130233,7.3308296,8.145465
301,3,7.429278,7.412896,8.145465
302,1,5.1130233,7.328089,6.911005
302,2,7.429278,7.409518,6.911005
302,3,7.4832053,7.3609223,6.911005
303,1,7.429278,7.4288383,5.1130233
303,2,7.4832053,7.333635,5.1130233
303,3,7.0021424,7.2649674,5.1130233
304,1,7.4832053,7.3228493,7.429278
304,2,7.0021424,7.262623,7.429278
304,3,9.222856,7.348784,7.429278
305,1,7.0021424,7.2840977,7.4832053
305,2,9.222856,7.3811226,7.4832053
305,3,5.9406443,7.4118257,7.4832053
306,1,9.222856,7.3609033,7.0021424
306,2,5.9406443,7.405974,7.0021424
306,3,8.412362,7.3359866,7.0021424
307,1,5.9406443,7.366029,9.222856
307,2,8.412362,7.3329134,9.222856
307,3,3.09149,7.296248,9.222856
308,1,8.412362,7.371837,5.9406443
308,2,3.09149,7.3579803,5.9406443
308,3,8.459221,7.322772,5.9406443
309,1,3.09149,7.3577957,8.412362
309,2,8.459221,7.3122134,8.412362
309,3,8.505816,7.319139,8.412362
310,1,8.459221,7.449623,3.09149
310,2,8.505816,7.333106,3.09149
310,3,7.3684363,7.3112526,3.09149
311,1,8.505816,7.2992463,8.459221
311,2,7.3684363,7.3926167,8.459221
311,3,7.987881,7.308261,8.459221
312,1,7.3684363,7.3411202,8.505816
312,2,7.987881,7.4536996,8.505816
312,3,9.327241,7.264455,8.505816
313,1,7.987881,7.417464,7.3684363
313,2,9.327241,7.4211926,7.3684363
313,3,8.840438,7.206295,7.3684363
314,1,9.327241,7.323399,7.987881
314,2,8.840438,7.2913594,7.987881
314,3,4.211337,7.3253174,7.987881
315,1,8.840438,7.306576,9.327241
315,2,4.211337,7.2949014,9.327241
315,3,7.4762278,7.3703055,9.327241
316,1,4.211337,7.3294096,8.840438
316,2,7.4762278,7.3409657,8.840438
316,3,7.5982347,7.34601,8.840438
317,1,7.4762278,7.390135,4.211337
317,2,7.5982347,7.2803254,4.211337
317,3,5.943584,7.2811093,4.211337
318,1,7.5982347,7.318159,7.4762278
318,2,5.943584,7.2219806,7.4762278
318,3,9.27982,7.3749657,7.4762278
319,1,5.943584,7.2737355,7.5982347
319,2,9.27982,7.3439193,7.5982347
319,3,0.95465785,7.410067,7.5982347
320,1,9.27982,7.35537,5.943584
320,2,0.95465785,7.4293385,5.943584
320,3,6.5090885,7.313997,5.943584
321,1,0.95465785,7.3545995,9.27982
321,2,6.5090885,7.258184,9.27982
321,3,7.832563,7.280132,9.27982
322,1,6.5090885,7.552797,0.95465785
322,2,7.832563,7.475951,0.95465785
322,3,6.3558145,7.123657,0.95465785
323,1,7.832563,7.7188644,6.5090885
323,2,6.3558145,7.4483256,6.5090885
323,3,6.4674582,7.3465357,6.5090885
324,1,6.3558145,7.3718925,7.832563
324,2,6.4674582,7.4288254,7.832563
324,3,7.2168894,7.2653146,7.832563
325,1,6.4674582,7.4373336,6.3558145
325,2,7.2168894,7.3583884,6.3558145
325,3,6.8434777,7.1086636,6.3558145
326,1,7.2168894,7.364635,6.4674582
326,2,6.8434777,7.2142234,6.4674582
326,3,9.025357,7.1928387,6.4674582
327,1,6.8434777,7.3226023,7.2168894
327,2,9.025357,7.3332405,7.2168894
327,3,8.123193,7.387481,7.2168894
328,1,9.025357,7.301353,6.8434777
328,2,8.123193,7.3756633,6.8434777
328,3,8.31691,7.4113407,6.8434777
329,1,8.123193,7.3296947,9.025357
329,2,8.31691,7.4101167,9.025357
329,3,5.5982103,7.3775024,9.025357
330,1,8.31691,7.3633513,8.123193
330,2,5.5982103,7.4111404,8.123193
330,3,7.0347857,7.337654,8.123193
331,1,5.5982103,7.383031,8.31691
331,2,7.0347857,7.358698,8.31691
331,3,7.894999,7.294459,8.31691
332,1,7.0347857,7.3526826,5.5982103
332,2,7.894999,7.2402244,5.5982103
332,3,8.245899,7.3186245,5.5982103
333,1,7.894999,7.2985373,7.0347857
333,2,8.245899,7.2402635,7.0347857
333,3,6.3976016,7.403368,7.0347857
334,1,8.245899,7.286786,7.894999
334,2,6.3976016,7.32188,7.894999
334,3,8.742786,7.4084015,7.894999
335,1,6.3976016,7.3082237,8.245899
335,2,8.742786,7.420507,8.245899
335,3,9.7478075,7.388406,8.245899
336,1,8.742786,7.4156537,6.3976016
336,2,9.7478075,7.345502,6.3976016
336,3,9.088798,7.2674394,6.3976016
337,1,9.7478075,7.348815,8.742786
337,2,9.088798,7.3121243,8.742786
337,3,7.5702844,7.3371096,8.742786
338,1,9.088798,7.309899,9.7478075
338,2,7.5702844,7.358171,9.7478075
338,3,5.5912967,7.36605,9.7478075
339,1,7.5702844,7.35594,9.088798
339,2,5.5912967,7.3867,9.088798
339,3,8.528086,7.311986,9.088798
340,1,5.5912967,7.3742714,7.5702844
340,2,8.528086,7.2653003,7.5702844
340,3,6.7514415,7.2737947,7.5702844
341,1,8.528086,7.3061023,5.5912967
341,2,6.7514415,7.1926246,5.5912967
341,3,6.1399717,7.373002,5.5912967
342,1,6.7514415,7.267195,8.528086
342,2,6.1399717,7.2625623,8.528086
342,3,7.400782,7.410784,8.528086
343,1,6.1399717,7.295758,6.7514415
343,2,7.400782,7.3393106,6.7514415
343,3,4.665567,7.3912244,6.7514415
344,1,7.400782,7.381337,6.1399717
344,2,4.665567,7.352327,6.1399717
344,3,9.362437,7.313641,6.1399717
345,1,4.665567,7.332123,7.400782
345,2,9.362437,7.277938,7.400782
345,3,8.576226,7.349716,7.400782
346,1,9.362437,7.33749,4.665567
346,2,8.576226,7.318889,4.665567
346,3,5.929301,7.3938675,4.665567
347,1,8.576226,7.3119006,9.362437
347,2,5.929301,7.4189835,9.362437
347,3,6.5163956,7.370909,9.362437
348,1,5.929301,7.4163823,8.576226
348,2,6.5163956,7.435655,8.576226
348,3,9.192202,7.2551956,8.576226
349,1,6.5163956,7.4192743,5.929301
349,2,9.192202,7.2967534,5.929301
349,3,7.0927024,7.204717,5.929301
350,1,9.192202,7.275561,6.5163956
350,2,7.0927024,7.213941,6.5163956
350,3,8.680561,7.381808,6.5163956
351,1,7.0927024,7.2607446,9.192202
351,2,8.680561,7.348747,9.192202
351,3,9.082402,7.406178,9.192202
352,1,8.680561,7.3557262,7.0927024
352,2,9.082402,7.4415164,7.0927024
352,3,6.050777,7.318442,7.0927024
353,1,9.082402,7.4346128,8.680561
353,2,6.050777,7.3130326,8.680561
353,3,8.888512,7.223134,8.680561
354,1,6.050777,7.3385863,9.082402
354,2,8.888512,7.2951703,9.082402
354,3,7.894483,7.314493,9.082402
355,1,8.888512,7.323012,6.050777
355,2,7.894483,7.2886124,6.050777
355,3,7.319973,7.349208,6.050777
356,1,7.894483,7.345126,8.888512
356,2,7.319973,7.250933,8.888512
356,3,6.65044,7.3186307,8.888512
357,1,7.319973,7.2940335,7.894483
357,2,6.65044,7.286241,7.894483
357,3,7.8782554,7.3816195,7.894483
358,1,6.65044,7.324694,7.319973
358,2,7.8782554,7.353794,7.319973
358,3,8.465235,7.3537655,7.319973
359,1,7.8782554,7.3495493,6.65044
359,2,8.465235,7.2388406,6.65044
359,3,8.003387,7.317864,6.65044
360,1,8.465235,7.2921185,7.8782554
360,2,8.003387,7.2877264,7.8782554
360,3,8.512204,7.404501,7.8782554
361,1,8.003387,7.304241,8.465235
361,2,8.512204,7.36964,8.465235
361,3,8.074127,7.3949137,8.465235
362,1,8.512204,7.3561416,8.003387
362,2,8.074127,7.3952775,8.003387
362,3,7.397535,7.345783,8.003387
363,1,8.074127,7.3767123,8.512204
363,2,7.397535,7.3249846,8.512204
363,3,5.619418,7.2994123,8.512204
364,1,7.397535,7.336951,8.074127
364,2,5.619418,7.270801,8.074127
364,3,6.1839676,7.3405004,8.074127
365,1,5.619418,7.324837,7.397535
365,2,6.1839676,7.2601233,7.397535
365,3,5.287644,7.356717,7.397535
366,1,6.1839676,7.3358917,5.619418
366,2,5.287644,7.2367635,5.619418
366,3,6.6335206,7.36202,5.619418
367,1,5.287644,7.3201914,6.1839676
367,2,6.6335206,7.2468147,6.1839676
367,3,6.3585777,7.4062715,6.1839676
368,1,6.6335206,7.3353014,5.287644
368,2,6.3585777,7.287156,5.287644
368,3,2.6903841,7.4190335,5.287644
369,1,6.3585777,7.2907305,6.6335206
369,2,2.6903841,7.357002,6.6335206
369,3,6.5653934,7.433671,6.6335206
370,1,2.6903841,7.328013,6.3585777
370,2,6.5653934,7.384109,6.3585777
370,3,8.924372,7.375251,6.3585777
371,1,6.5653934,7.446453,2.6903841
371,2,8.924372,7.3917317,2.6903841
371,3,8.7142935,7.267765,2.6903841
372,1,8.924372,7.387624,6.5653934
372,2,8.7142935,7.330281,6.5653934
372,3,6.9092436,7.3750873,6.5653934
373,1,8.7142935,7.3452015,8.924372
373,2,6.9092436,7.445991,8.924372
373,3,8.043735,7.3166375,8.924372
374,1,6.9092436,7.431582,8.7142935
374,2,8.043735,7.3169813,8.7142935
374,3,7.591381,7.1467185,8.7142935
375,1,8.043735,7.318678,6.9092436
375,2,7.591381,7.184721,6.9092436
375,3,5.276918,7.2239165,6.9092436
376,1,7.591381,7.35107,8.043735
376,2,5.276918,7.243856,8.043735
376,3,9.119098,7.311461,8.043735
377,1,5.276918,7.295295,7.591381
377,2,9.119098,7.2666283,7.591381
377,3,7.9621186,7.3907146,7.591381
378,1,9.119098,7.331294,5.276918
378,2,7.9621186,7.288979,5.276918
378,3,7.8583493,7.375842,5.276918
379,1,7.9621186,7.323678,9.119098
379,2,7.8583493,7.3284106,9.119098
379,3,8.629665,7.359321,9.119098
380,1,7.8583493,7.3157554,7.9621186
380,2,8.629665,7.397171,7.9621186
380,3,7.133436,7.3586354,7.9621186
381,1,8.629665,7.3963614,7.8583493
381,2,7.133436,7.3642187,7.8583493
381,3,9.608162,7.2579627,7.8583493
382,1,7.133436,7.331641,8.629665
382,2,9.608162,7.261187,8.629665
382,3,7.7573833,7.3111897,8.629665
383,1,9.608162,7.3068986,7.133436
383,2,7.7573833,7.273738,7.133436
383,3,6.564284,7.375126,7.133436
384,1,7.7573833,7.330135,9.608162
384,2,6.564284,7.298942,9.608162
384,3,6.8803334,7.344813,9.608162
385,1,6.564284,7.335351,7.7573833
385,2,6.8803334,7.283237,7.7573833
385,3,6.969323,7.334425,7.7573833
386,1,6.8803334,7.3302774,6.564284
386,2,6.969323,7.258928,6.564284
386,3,8.016464,7.3423386,6.564284
387,1,6.969323,7.3271317,6.8803334
387,2,8.016464,7.2264853,6.8803334
387,3,7.4499054,7.357494,6.8803334
388,1,8.016464,7.285394,6.969323
388,2,7.4499054,7.2940636,6.969323
388,3,8.4556265,7.4203644,6.969323
389,1,7.4499054,7.297918,8.016464
389,2,8.4556265,7.379847,8.016464
389,3,7.587257,7.4111905,8.016464
390,1,8.4556265,7.3488417,7.4499054
390,2,7.587257,7.403041,7.4499054
390,3,8.015761,7.364091,7.4499054
391,1,7.587257,7.356646,8.4556265
391,2,8.015761,7.3825297,8.4556265
391,3,7.8325577,7.342,8.4556265
392,1,8.015761,7.35835,7.587257
392,2,7.8325577,7.327997,7.587257
392,3,9.025838,7.3304057,7.587257
393,1,7.8325577,7.3369284,8.015761
393,2,9.025838,7.3040595,8.015761
393,3,5.1098447,7.3514366,8.015761
394,1,9.025838,7.340058,7.8325577
394,2,5.1098447,7.283582,7.8325577
394,3,8.661707,7.344155,7.8325577
395,1,5.1098447,7.3150196,9.025838
395,2,8.661707,7.318551,9.025838
395,3,8.078459,7.3693037,9.025838
396,1,8.661707,7.3712134,5.1098447
396,2,8.078459,7.2849565,5.1098447
396,3,7.7136636,7.313413,5.1098447
397,1,8.078459,7.3153687,8.661707
397,2,7.7136636,7.267768,8.661707
397,3,5.451198,7.3599644,8.661707
398,1,7.7136636,7.2984543,8.078459
398,2,5.451198,7.3371277,8.078459
398,3,6.828961,7.372218,8.078459
399,1,5.451198,7.341819,7.7136636
399,2,6.828961,7.4224787,7.7136636
399,3,7.8368735,7.3303695,7.7136636
400,1,6.828961,7.3369145,5.451198
400,2,7.8368735,7.2173,5.451198
400,3,8.270927,7.3087764,5.451198
401,1,7.8368735,7.3076725,6.828961
401,2,8.270927,7.2476363,6.828961
401,3,5.068583,7.4058146,6.828961
402,1,8.270927,7.279784,7.8368735
402,2,5.068583,7.3455215,7.8368735
402,3,7.2726607,7.417798,7.8368735
403,1,5.068583,7.3160267,8.270927
403,2,7.2726607,7.4261823,8.270927
403,3,0.20300454,7.389362,8.270927
404,1,7.2726607,7.4407153,5.068583
404,2,0.20300454,7.3370504,5.068583
404,3,8.227011,7.234833,5.068583
405,1,0.20300454,7.358812,7.2726607
405,2,8.227011,7.286484,7.2726607
405,3,6.197264,7.3429027,7.2726607
406,1,8.227011,7.584161,0.20300454
406,2,6.197264,7.517645,0.20300454
406,3,2.5272439,7.2374735,0.20300454
407,1,6.197264,7.5416045,8.227011
407,2,2.5272439,6.85159,8.227011
407,3,8.738944,7.0087523,8.227011
408,1,2.5272439,6.814669,6.197264
408,2,8.738944,6.8537865,6.197264
408,3,5.331164,7.334704,6.197264
409,1,8.738944,6.8437543,2.5272439
409,2,5.331164,7.2357645,2.5272439
409,3,5.3412237,7.7150493,2.5272439
410,1,5.331164,7.16974,8.738944
410,2,5.3412237,7.4553146,8.738944
410,3,6.4050565,7.519209,8.738944
411,1,5.3412237,7.4378242,5.331164
411,2,6.4050565,6.846782,5.331164
411,3,7.0654073,7.167571,5.331164
412,1,6.4050565,7.105731,5.3412237
412,2,7.0654073,7.3509164,5.3412237
412,3,7.0906696,7.609925,5.3412237
413,1,7.0654073,7.32633,6.4050565
413,2,7.0906696,7.5258293,6.4050565
413,3,7.612295,7.4667606,6.4050565
414,1,7.0906696,7.310794,7.0654073
414,2,7.612295,7.3980713,7.0654073
414,3,2.0829191,7.3921685,7.0654073
415,1,7.612295,7.365283,7.0906696
415,2,2.0829191,7.351081,7.0906696
415,3,5.778803,7.3021946,7.0906696
416,1,2.0829191,7.362629,7.612295
416,2,5.778803,7.369731,7.612295
416,3,7.199986,7.3231025,7.612295
417,1,5.778803,7.471091,2.0829191
417,2,7.199986,7.411502,2.0829191
417,3,7.3602943,7.231256,2.0829191
418,1,7.199986,7.56765,5.778803
418,2,7.3602943,7.419093,5.778803
418,3,6.666611,7.5124497,5.778803
419,1,7.3602943,7.5447097,7.199986
419,2,6.666611,7.5771832,7.199986
419,3,7.867356,7.3636208,7.199986
420,1,6.666611,7.5297236,7.3602943
420,2,7.867356,7.5217123,7.3602943
420,3,8.577925,7.224566,7.3602943
421,1,7.867356,7.51476,6.666611
421,2,8.577925,7.346534,6.666611
421,3,7.9008102,7.1607437,6.666611
422,1,8.577925,7.356579,7.867356
422,2,7.9008102,7.3617325,7.867356
422,3,8.090749,7.338921,7.867356
423,1,7.9008102,7.318972,8.577925
423,2,8.090749,7.384884,8.577925
423,3,5.87631,7.386151,8.577925
424,1,8.090749,7.3571024,7.9008102
424,2,5.87631,7.3946185,7.9008102
424,3,7.812714,7.3440256,7.9008102
425,1,5.87631,7.3795786,8.090749
425,2,7.812714,7.317647,8.090749
425,3,10.143845,7.2965555,8.090749
426,1,7.812714,7.3376827,5.87631
426,2,10.143845,7.2430167,5.87631
426,3,7.2481484,7.350941,5.87631
427,1,10.143845,7.3008604,7.812714
427,2,7.2481484,7.26563,7.812714
427,3,8.650824,7.3934665,7.812714
428,1,7.2481484,7.2886076,10.143845
428,2,8.650824,7.384822,10.143845
428,3,7.2875633,7.388285,10.143845
429,1,8.650824,7.385335,7.2481484
429,2,7.2875633,7.430404,7.2481484
429,3,8.35062,7.290695,7.2481484
430,1,7.2875633,7.396823,8.650824
430,2,8.35062,7.2807293,8.650824
430,3,8.541596,7.2467756,8.650824
431,1,8.35062,7.306738,7.2875633
431,2,8.541596,7.224585,7.2875633
431,3,4.239985,7.3593225,7.2875633
432,1,8.541596,7.285725,8.35062
432,2,4.239985,7.334088,8.35062
432,3,9.069726,7.3924904,8.35062
433,1,4.239985,7.3386483,8.541596
433,2,9.069726,7.296522,8.541596
433,3,7.3094816,7.3377476,8.541596
434,1,9.069726,7.3479147,4.239985
434,2,7.3094816,7.2719326,4.239985
434,3,7.4993815,7.3442907,4.239985
435,1,7.3094816,7.3221216,9.069726
435,2,7.4993815,7.2801666,9.069726
435,3,6.942849,7.34193,9.069726
436,1,7.4993815,7.2962394,7.3094816
436,2,6.942849,7.362977,7.3094816
436,3,-0.6584103,7.3621316,7.3094816
437,1,6.942849,7.36144,7.4993815
437,2,-0.6584103,7.3921566,7.4993815
437,3,9.3926735,7.275186,7.4993815
438,1,-0.6584103,7.280933,6.942849
438,2,9.3926735,7.3175077,6.942849
438,3,9.002246,7.383818,6.942849
439,1,9.3926735,7.5541945,-0.6584103
439,2,9.002246,7.4873347,-0.6584103
439,3,9.207383,7.262852,-0.6584103
440,1,9.002246,7.515254,9.3926735
440,2,9.207383,6.907715,9.3926735
440,3,6.796032,7.0191483,9.3926735
441,1,9.207383,7.0391912,9.002246
441,2,6.796032,6.844176,9.002246
441,3,9.16817,7.226806,9.002246
442,1,6.796032,7.0692396,9.207383
442,2,9.16817,7.2730136,9.207383
442,3,6.2627625,7.5433383,9.207383
443,1,9.16817,7.192507,6.796032
443,2,6.2627625,7.399157,6.796032
443,3,5.4764833,7.4825506,6.796032
444,1,6.2627625,7.286384,9.16817
444,2,5.4764833,7.2313356,9.16817
444,3,10.068936,7.3787937,9.16817
445,1,5.4764833,7.2939568,6.2627625
445,2,10.068936,7.235176,6.2627625
445,3,8.21298,7.3833265,6.2627625
446,1,10.068936,7.322147,5.4764833
446,2,8.21298,7.264999,5.4764833
446,3,6.8782005,7.3924904,5.4764833
447,1,8.21298,7.2949867,10.068936
447,2,6.8782005,7.391675,10.068936
447,3,6.1189446,7.3249345,10.068936
448,1,6.8782005,7.3922544,8.21298
448,2,6.1189446,7.4568605,8.21298
448,3,7.726682,7.2305613,8.21298
449,1,6.1189446,7.442476,6.8782005
449,2,7.726682,7.2458735,6.8782005
449,3,5.2039924,7.1964393,6.8782005
450,1,7.726682,7.296597,6.1189446
450,2,5.2039924,7.2223363,6.1189446
450,3,6.4780746,7.371083,6.1189446
451,1,5.2039924,7.2721643,7.726682
451,2,6.4780746,7.295967,7.726682
451,3,4.9785347,7.4229693,7.726682
452,1,6.4780746,7.329493,5.2039924
452,2,4.9785347,7.336678,5.2039924
452,3,7.1712155,7.389299,5.2039924
453,1,4.9785347,7.3529143,6.4780746
453,2,7.1712155,7.35083,6.4780746
453,3,8.974132,7.3670406,6.4780746
454,1,7.1712155,7.367226,4.9785347
454,2,8.974132,7.316899,4.9785347
454,3,6.116603,7.3798156,4.9785347
455,1,8.974132,7.2902403,7.1712155
455,2,6.116603,7.373596,7.1712155
455,3,7.642344,7.421587,7.1712155
456,1,6.116603,7.331259,8.974132
456,2,7.642344,7.4039483,8.974132
456,3,6.2263947,7.338476,8.974132
457,1,7.642344,7.457267,6.116603
457,2,6.2263947,7.4073024,6.116603
457,3,2.2142897,7.2387953,6.116603
